lose	We Republicans came to power to change government, and government changed us. And the -- the worst symptom on this disease is what my friend, Tom Coburn, calls earmarking as a gateway drug, because it's a gateway. It's a gateway to out-of-control spending and corruption.
lose	And we have former members of Congress now residing in federal prison because of the evils of this earmarking and pork-barrel spending.
lose	You know, we spent $3 million to study the DNA of bears in Montana. I don't know if that was a criminal issue or a paternal issue, but the fact is that it was $3 million of our taxpayers' money. And it has got to be brought under control.
lose	As president of the United States, I want to assure you, I've got a pen. This one's kind of old. I've got a pen, and I'm going to veto every single spending bill that comes across my desk. I will make them famous. You will know their names.
lose	Now, Senator , you wanted to know one of the differences. a million dollars for every day that he's been in the United States Senate.
lose	I suggest that people go up on the Web site of Citizens Against Government Waste, and they'll look at those projects.
lose	That kind of thing is not the way to rein in runaway spending in Washington, D.C. That's one of the fundamental differences that Senator  and I have.
lose	 Well, again, I don't mean to go back and forth, but he...
lose	 Senator  suspended those requests for pork-barrel projects after he was running for president of the United States. He didn't happen to see that light during the first three years as a member of the United States Senate, $932 million in requests.
lose	Maybe to Senator  it's not a lot of money. But the point is that -- you see, I hear this all the time. "It's only $18 billion." Do you know that it's tripled in the last five years? Do you know that it's gone completely out of control to the point where it corrupts people? It corrupts people.
lose	That's why we have, as I said, people under federal indictment and charges. It's a system that's got to be cleaned up.
lose	I have fought against it my career. I have fought against it. I was called the sheriff, by the -- one of the senior members of the Appropriations Committee. I didn't win Miss Congeniality in the United States Senate.
lose	Now, Senator  didn't mention that, along with his tax cuts, he is also proposing some $800 billion in new spending on new programs.
lose	Now, that's a fundamental difference between myself and Senator . I want to cut spending. I want to keep taxes low. The worst thing we could do in this economic climate is to raise people's taxes.
lose	 Well -- well, let me give you an example of what Senator  finds objectionable, the business tax.
lose	Right now, the United States of American business pays the second-highest business taxes in the world, 35 percent. Ireland pays 11 percent.
lose	Now, if you're a business person, and you can locate any place in the world, then, obviously, if you go to the country where it's 11 percent tax versus 35 percent, you're going to be able to create jobs, increase your business, make more investment, et cetera.
lose	I want to cut that business tax. I want to cut it so that businesses will remain in -- in the United States of America and create jobs.
lose	But, again, I want to return. It's a lot more than $18 billion in pork-barrel spending. I can tell you, it's rife. It's throughout.
lose	The United States Senate will take up a continuing resolution tomorrow or the next day, sometime next week, with 2,000 -- 2,000 -- look at them, my friends. Look at them. You'll be appalled.
lose	And Senator  is a recent convert, after requesting $932 million worth of pork-barrel spending projects.
lose	So the point is, I want people to have tax cuts. I want every family to have a $5,000 refundable tax credit so they can go out and purchase their own health care. I want to double the dividend from $3,500 to $7,000 for every dependent child in America.
lose	I know that the worst thing we could possibly do is to raise taxes on anybody, and a lot of people might be interested in Senator 's definition of "rich."
lose	 Well, you know, let me just...
lose	 I know we have to, but this is a classic example of walking the walk and talking the talk.
lose	We had an energy bill before the United States Senate. It was festooned with
lose	Christmas tree ornaments. It had all kinds of breaks for the oil companies, I mean, billions of dollars worth. I voted against it; Senator  voted for it.
lose	 You've got to look at our record. You've got to look at our records. That's the important thing.
lose	Who fought against wasteful and earmark spending? Who has been the person who has tried to keep spending under control?
lose	Who's the person who has believed that the best thing for America is -- is to have a tax system that is fundamentally fair? And I've fought to simplify it, and I have proposals to simplify it.
lose	 And that's just a fact. Again, you can look it up.
lose	 With all due respect, you already gave them to the oil companies.
lose	 Look, we, no matter what, we've got to cut spending. We have -- as I said, we've let government get completely out of control.
lose	Senator  has the most liberal voting record in the United States Senate. It's hard to reach across the aisle from that far to the left.
lose	The point -- the point is -- the point is, we need to examine every agency of government.
lose	First of all, by the way, I'd eliminate ethanol subsidies. I oppose ethanol subsidies.
lose	I think that we have to return -- particularly in defense spending, which is the largest part of our appropriations -- we have to do away with cost-plus contracts. We now have defense systems that the costs are completely out of control.
lose	We tried to build a little ship called the Littoral Combat Ship that was supposed to cost $140 million, ended up costing $400 million, and we still haven't done it.
lose	So we need to have fixed-cost contracts. We need very badly to understand that defense spending is very important and vital, particularly in the new challenges we face in the world, but we have to get a lot of the cost overruns under control.
lose	I know how to do that.
lose	 I saved the taxpayers $6.8 billion by fighting a contract that was negotiated between Boeing and DOD that was completely wrong. And we fixed it and we killed it and the people ended up in federal prison so I know how to do this because I've been involved these issues for many, many years. But I think that we have to examine every agency of government and find out those that are doing their job and keep them and find out those that aren't and eliminate them and we'll have to scrub every agency of government.
lose	 How about a spending freeze on everything but defense, veteran affairs and entitlement programs.
lose	 I think we ought to seriously consider with the exceptions the caring of veterans national defense and several other vital issues.
lose	 Look, we are sending $700 billion a year overseas to countries that don't like us very much. Some of that money ends up in the hands of terrorist organizations. We have to have wind, tide, solar, natural gas, flex fuel cars and all that but we also have to have offshore drilling and we also have to have nuclear power.
lose	Senator  opposes both storing and reprocessing of spent nuclear fuel. You can't get there from here and the fact is that we can create 700,000 jobs by building constructing 45 new nuclear power plants by the year 2030. Nuclear power is not only important as far as eliminating our dependence on foreign oil but it's also responsibility as far as climate change is concerned and the issue I have been involved in for many, many years and I'm proud of the work of the work that I've done there along with President Clinton.
lose	 Well, I want to make sure we're not handing the health care system over to the federal government which is basically what would ultimately happen with Senator 's health care plan. I want the families to make decisions between themselves and their doctors. Not the federal government. Look. We have to obviously cut spending. I have fought to cut spending. Senator  has $800 billion in new spending programs. I would suggest he start by canceling some of those new spending program that he has.
lose	We can't I think adjust spending around to take care of the very much needed programs, including taking care of our veterans but I also want to say again a healthy economy with low taxes would not raising anyone's taxes is probably the best recipe for eventually having our economy recover.
lose	And spending restraint has got to be a vital part of that. And the reason, one of the major reasons why we're in the difficulties we are in today is because spending got out of control. We owe China $500 billion. And spending, I know, can be brought under control because I have fought against excessive spending my entire career. And I got plans to reduce and eliminate unnecessary and wasteful spending and if there's anybody here who thinks there aren't agencies of government where spending can be cut and their budgets slashed they have not spent a lot of time in Washington.
lose	 It's well-known that I have not been elected Miss Congeniality in the United States Senate nor with the administration. I have opposed the president on spending, on climate change, on torture of prisoner, on - on Guantanamo Bay. On a -- on the way that the Iraq War was conducted. I have a long record and the American people know me very well and that is independent and a maverick of the Senate and I'm happy to say that I've got a partner that's a good maverick along with me now.
lose	 I think the lessons of Iraq are very clear that you cannot have a failed strategy that will then cause you to nearly lose a conflict. Our initial military success, we went in to Baghdad and everybody celebrated. And then the war was very badly mishandled. I went to Iraq in 2003 and came back and said, we've got to change this strategy. This strategy requires additional troops, it requires a fundamental change in strategy and I fought for it. And finally, we came up with a great general and a strategy that has succeeded.
lose	This strategy has succeeded. And we are winning in Iraq. And we will come home with victory and with honor. And that withdrawal is the result of every counterinsurgency that succeeds.
lose	 And I want to tell you that now that we will succeed and our troops will come home, and not in defeat, that we will see a stable ally in the region and a fledgling democracy.
lose	The consequences of defeat would have been increased Iranian influence. It would have been increase in sectarian violence. It would have been a wider war, which
lose	the United States of America might have had to come back.
lose	So there was a lot at stake there. And thanks to this great general, David Petraeus, and the troops who serve under him, they have succeeded. And we are winning in Iraq, and we will come home. And we will come home as we have when we have won other wars and not in defeat.
lose	 The next president of the United States is not going to have to address the issue as to whether we went into Iraq or not. The next president of the United States is going to have to decide how we leave, when we leave, and what we leave behind. That's the decision of the next president of the United States.
lose	Senator  said the surge could not work, said it would increase sectarian violence, said it was doomed to failure. Recently on a television program, he said it exceed our wildest expectations.
lose	But yet, after conceding that, he still says that he would oppose the surge if he had to decide that again today. Incredibly, incredibly Senator  didn't go to Iraq for 900 days and never
lose	 Senator  is the chairperson of a committee that oversights NATO that's in Afghanistan. To this day, he has never had a hearing.
lose	 I mean, it's remarkable.
lose	 I'm afraid Senator  doesn't understand the difference between a tactic and a strategy. But the important -- I'd like to tell you, two Fourths of July ago I was in Baghdad. General Petraeus invited Senator Lindsey Graham and me to attend a ceremony where 688 brave young Americans, whose enlistment had expired, were reenlisting to stay and fight for Iraqi freedom and American freedom.
lose	I was honored to be there. I was honored to speak to those troops. And you know, afterwards, we spent a lot of time with them. And you know what they said to us? They said, let us win. They said, let us win. We don't want our kids coming back here.
lose	And this strategy, and this general, they are winning. Senator  refuses to acknowledge that we are winning in Iraq.
lose	 They just passed an electoral...
lose	 An election law just in the last few days. There is social, economic progress, and a strategy, a strategy of going into an area, clearing and holding, and the people of the country then become allied with you. They inform on the bad guys. And peace comes to the country, and prosperity.
lose	That's what's happening in Iraq, and it wasn't a tactic.
lose	 It was a stratagem. And that same strategy will be employed in Afghanistan by this great general. And Senator , who after promising not to vote to cut off funds for the troops, did the incredible thing of voting to cut off the funds for the troops in Iraq and Afghanistan.
lose	 Admiral Mullen suggests that Senator 's plan is dangerous for America.
lose	 That's what ...
lose	 That's what Admiral Mullen said.
lose	 And also General Petraeus said the same thing. Osama bin Laden and General Petraeus have one thing in common that I know of, they both said that Iraq is the central battleground.
lose	Now General Petraeus has praised the successes, but he said those successes are fragile and if we set a specific date for withdrawal -- and by the way, Senator 's original plan, they would have been out last spring before the surge ever had a chance to succeed.
lose	And I'm -- I'm -- understand why Senator  was surprised and said that the surge succeeded beyond his wildest expectations.
lose	 It didn't exceed beyond mine, because I know that that's a strategy that has worked and can succeed. But if we snatch defeat from the jaws of victory and adopt Senator 's plan, then we will have a wider war and it will make things more complicated throughout the region, including in Afghanistan.
lose	 First of all, I won't repeat the mistake that I regret enormously, and that is, after we were able to help the Afghan freedom fighters and drive the Russians out of Afghanistan, we basically washed our hands of the region.
lose	And the result over time was the Taliban, al Qaeda, and a lot of the difficulties we are facing today. So we can't ignore those lessons of history.
lose	Now, on this issue of aiding Pakistan, if you're going to aim a gun at somebody, George Shultz, our great secretary of state, told me once, you'd better be prepared to pull the trigger.
lose	I'm not prepared at this time to cut off aid to Pakistan. So I'm not prepared to threaten it, as Senator  apparently wants to do, as he has said that he would announce military strikes into Pakistan.
lose	We've got to get the support of the people of -- of Pakistan. He said that he would launch military strikes into Pakistan.
lose	Now, you don't do that. You don't say that out loud. If you have to do things, you have to do things, and you work with the Pakistani government.
lose	Now, the new president of Pakistan, Kardari (sic), has got his hands full. And this area on the border has not been governed since the days of Alexander the Great.
lose	I've been to Waziristan. I can see how tough that terrain is. It's ruled by a handful of tribes.
lose	And, yes, Senator  calls for more troops, but what he doesn't understand, it's got to be a new strategy, the same strategy that he condemned in Iraq. It's going to have to be employed in Afghanistan.
lose	And we're going to have to help the Pakistanis go into these areas and obtain the allegiance of the people. And it's going to be tough. They've intermarried with al Qaeda and the Taliban. And it's going to be tough. But we have to get the cooperation of the people in those areas.
lose	And the Pakistanis are going to have to understand that that bombing in the Marriott Hotel in Islamabad was a signal from the terrorists that they don't want that government to cooperate with us in combating the Taliban and jihadist elements.
lose	So we've got a lot of work to do in Afghanistan. But I'm confident, now that General Petraeus is in the new position of command, that we will employ a strategy which not only means additional troops -- and, by the way, there have been 20,000 additional troops, from 32,000 to 53,000, and there needs to be more.
lose	So it's not just the addition of troops that matters. It's a strategy that will succeed. And Pakistan is a very important element in this. And I know how to work with him. And I guarantee you I would not publicly state that I'm going to attack them.
lose	 I -- I don't think that Senator  understands that there was a failed state in Pakistan when Musharraf came to power. Everybody who was around then, and had been there, and knew about it knew that it was a failed state.
lose	But let me tell you, you know, this business about bombing Iran and all that, let me tell you my record.
lose	Back in 1983, when I was a brand-new United States congressman, the one -- the person I admired the most and still admire the most, Ronald Reagan, wanted to send Marines into Lebanon.
lose	 A war that I was in, where we had an Army, that it wasn't through any fault of their own, but they were defeated. And I know how hard it is for that -- for an Army and a military to recover from that. And it did and we will win this one and we won't come home in defeat and dishonor and probably have to go back if we fail.
lose	 You might think that with that kind of concern that Senator  would have gone to Afghanistan, particularly given his responsibilities as a subcommittee chairman. By the way, when I'm subcommittee chairman, we take up the issues under my subcommittee. But the important thing is -- the important thing is I visited Afghanistan and I traveled to Waziristan and I traveled to these places and I know what our security requirements are. I know what our needs are. So the point is that we will prevail in Afghanistan, but we need the new strategy and we need it to succeed.
lose	But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator 's set date for withdrawal, then that will have a calamitous effect in Afghanistan and American national security interests in the region. Senator  doesn't seem to understand there is a connected between the two.
lose	 My reading of the threat from Iran is that if Iran acquires nuclear weapons, it is an existential threat to the State of Israel and to other countries in the region because the other countries in the region will feel compelling requirement to acquire nuclear weapons as well.
lose	Now we cannot a second Holocaust. Let's just make that very clear. What I have proposed for a long time, and I've had conversation with foreign leaders about forming a league of democracies, let's be clear and let's have some straight talk. The Russians are preventing significant action in the United Nations Security Council.
lose	I have proposed a league of democracies, a group of people - a group of countries that share common interests, common values, common ideals, they also control a lot of the world's economic power. We could impose significant meaningful, painful sanctions on the Iranians that I think could have a beneficial effect.
lose	The Iranians have a lousy government, so therefore their economy is lousy, even though they have significant oil revenues. So I am convinced that together, we can, with the French, with the British, with the Germans and other countries, democracies around the world, we can affect Iranian behavior.
lose	But have no doubt, but have no doubt that the Iranians continue on the path to the acquisition of a nuclear weapon as we speak tonight. And it is a threat not only in this region but around the world.
lose	What I'd also like to point out the Iranians are putting the most lethal IEDs into Iraq which are killing young Americans, there are special groups in Iran coming into Iraq and are being trained in Iran. There is the Republican Guard in Iran, which Senator Kyl had an amendment in order to declare them a sponsor of terror. Senator  said that would be provocative.
lose	So this is a serious threat. This is a serious threat to security in the world, and I believe we can act and we can act with our friends and allies and reduce that threat as quickly as possible, but have no doubt about the ultimate result of them acquiring nuclear weapons.
lose	 Senator  twice said in debates he would sit down with Ahmadinejad, Chavez and Raul Castro without precondition. Without precondition. Here is Ahmadinenene [mispronunciation], Ahmadinejad, who is, Ahmadinejad, who is now in New York, talking about the extermination of the State of Israel, of wiping Israel off the map, and we're going to sit down, without precondition, across the table, to legitimize and give a propaganda platform to a person that is espousing the extermination of the state of Israel, and therefore then giving them more credence in the world arena and therefore saying, they've probably been doing the right thing, because you will sit down across the table from them and that will legitimize their illegal behavior.
lose	The point is that throughout history, whether it be Ronald Reagan, who wouldn't sit down with Brezhnev, Andropov or Chernenko until Gorbachev was ready with glasnost and perestroika.
lose	Or whether it be Nixon's trip to China, which was preceded by Henry Kissinger, many times before he went. Look, I'll sit down with anybody, but there's got to be pre-conditions. Those pre-conditions would apply that we wouldn't legitimize with a face to face meeting, a person like Ahmadinejad. Now, Senator  said, without preconditions.
lose	 Of course.
lose	 I'm not going to set the White House visitors schedule before I'm president of the United States. I don't even have a seal yet.
lose	Look, Dr. Kissinger did not say that he would approve of face-to- face meetings between the president of the United States and the president -- and Ahmadinejad. He did not say that.
lose	 He said that there could be secretary-level and lower level meetings. I've always encouraged them. The Iranians have met with Ambassador Crocker in Baghdad.
lose	What Senator  doesn't seem to understand that if without precondition you sit down across the table from someone who has called Israel a "stinking corpse," and wants to destroy that country and wipe it off the map, you legitimize those comments.
lose	This is dangerous. It isn't just naive; it's dangerous. And so we just have a fundamental difference of opinion.
lose	As far as North Korea is concerned, our secretary of state, Madeleine Albright, went to North Korea. By the way, North Korea, most repressive and brutal regime probably on Earth. The average South Korean is three inches taller than the average North Korean, a huge gulag.
lose	We don't know what the status of the dear leader's health is today, but we know this, that the North Koreans have broken every agreement that they've entered into.
lose	And we ought to go back to a little bit of Ronald Reagan's "trust, but verify," and certainly not sit down across the table from -- without precondition, as Senator  said he did twice, I mean, it's just dangerous.
lose	 So let me get this right. We sit down with Ahmadinejad, and he says, "We're going to wipe Israel off the face of the Earth," and we say, "No, you're not"? Oh, please.
lose	 By the way, my friend, Dr. Kissinger, who's been my friend for 35 years, would be interested to hear this conversation and Senator 's depiction of his -- of his positions on the issue. I've known him for 35 years.
lose	 And I guarantee you he would not -- he would not say that presidential top level.
lose	 Of course he encourages and other people encourage contacts, and negotiations, and all other things. We do that all the time.
lose	 And Senator  is parsing words when he says precondition means preparation.
lose	 He's parsing words, my friends.
lose	 Well, I was interested in Senator 's reaction to the Russian aggression against Georgia. His first statement was, "Both sides ought to show restraint."
lose	Again, a little bit of naivete there. He doesn't understand that Russia committed serious aggression against Georgia. And Russia has now become a nation fueled by petro-dollars that is basically a KGB apparatchik-run government.
lose	I looked into Mr. Putin's eyes, and I saw three letters, a "K," a "G," and a "B." And their aggression in Georgia is not acceptable behavior.
lose	I don't believe we're going to go back to the Cold War. I am sure that that will not happen. But I do believe that we need to bolster our friends and allies. And that wasn't just about a problem between Georgia and Russia. It had everything to do with energy.
lose	There's a pipeline that runs from the Caspian through Georgia through Turkey. And, of course, we know that the Russians control other sources of energy into Europe, which they have used from time to time.
lose	It's not accidental that the presidents of Latvia, Estonia, Lithuania, Poland, and Ukraine flew to Georgia, flew to Tbilisi, where I have spent significant amount of time with a great young president, Misha Saakashvili.
lose	 And they showed solidarity with them, but, also, they are very concerned about the Russian threats to regain their status of the old Russian to regain their status of the old Russian empire.
lose	Now, I think the Russians ought to understand that we will support -- we, the United States -- will support the inclusion of Georgia and Ukraine in the natural process, inclusion into NATO.
lose	We also ought to make it very clear that the Russians are in violation of their cease-fire agreement. They have stationed additional troops in Abkhazia and South Ossetia.
lose	By the way, I went there once, and we went inside and drove in, and there was a huge poster. And this is -- this is Georgian territory. And there was a huge poster of Vladimir Putin, and it said, "Vladimir Putin, our president."
lose	It was very clear, the Russian intentions towards Georgia. They were just waiting to seize the opportunity.
lose	So, this is a very difficult situation. We want to work with the Russians. But we also have every right to expect the Russians to behave in a fashion and keeping with a -- with a -- with a country who respects international boundaries and the norms of international behavior.
lose	And watch Ukraine. This whole thing has got a lot to do with Ukraine, Crimea, the base of the Russian fleet in Sevastopol. And the breakdown of the political process in Ukraine between Tymoshenko and Yushchenko is a very serious problem.
lose	So watch Ukraine, and let's make sure that we -- that the Ukrainians understand that we are their friend and ally.
lose	 No one from Arizona is against solar. And Senator  says he's for nuclear, but he's against reprocessing and he's against storing. So...
lose	 ... it's hard to get there from here. And off-shore drilling is also something that is very important and it is a bridge.
lose	And we know that, if we drill off-shore and exploit a lot of these reserves, it will help, at temporarily, relieve our energy requirements. And it will have, I think, an important effect on the price of a barrel of oil.
lose	 So I want to say that, with the Nunn-Lugar thing...
lose	 ... I supported Nunn-Lugar back in the early 1990s when a lot of my colleagues didn't. That was the key legislation at the time and put us on the road to eliminating this issue of nuclear waste and the nuclear fuel that has to be taken care of.
lose	 I have voted for alternate fuel all of my time...
lose	 No one can be opposed to alternate energy.
lose	 I think it's much less than it was the day after 9/11. I think it -- that we have a safer nation, but we are a long way from safe.
lose	And I want to tell you that one of the things I'm most proud of, among others, because I have worked across the aisle. I have a long record on that, on a long series of reforms.
lose	But after 9/11, Senator Joe Lieberman and I decided that we needed a commission, and that was a commission to investigate 9/11, and find out what happened, and fix it.
lose	And we were -- we were opposed by the administration, another area where I differed with this administration. And we were stymied until the families of 9/11 came, and they descended on Washington, and we got that legislation passed.
lose	And there were a series of recommendations, as I recall, more than 40. And I'm happy to say that we've gotten written into law most of those reforms recommended by that commission. I'm proud of that work, again, bipartisan, reaching across the aisle, working together, Democrat and Republican alike.
lose	So we have a long way to go in our intelligence services. We have to do a better job in human intelligence. And we've got to -- to make sure that we have people who are trained interrogators so that we don't ever torture a prisoner ever again.
lose	We have to make sure that our technological and intelligence capabilities are better. We have to work more closely with our allies. I know our allies, and I can work much more closely with them.
lose	But I can tell you that I think America is safer today than it was on 9/11. But that doesn't mean that we don't have a long way to go.
lose	And I'd like to remind you, also, as a result of those recommendations, we've probably had the largest reorganization of government since we established the Defense Department. And I think that those men and women in those agencies are doing a great job.
lose	But we still have a long way to go before we can declare America safe, and that means doing a better job along our borders, as well.
lose	 But in the case of missile defense, Senator  said it had to be, quote, "proven." That wasn't proven when Ronald Reagan said we would do SDI, which is missile defense. And it was major -- a major factor in bringing about the end of the Cold War.
lose	We seem to come full circle again. Senator  still doesn't quite understand -- or doesn't get it -- that if we fail in Iraq, it encourages al Qaeda. They would establish a base in Iraq.
lose	The consequences of defeat, which would result from his plan of withdrawal and according to date certain, regardless of conditions, according to our military leaders, according to every expert, would lead to defeat -- possible defeat, loss of all the fragile sacrifice that we've made of American blood and treasure, which grieves us all.
lose	All of that would be lost if we followed Senator 's plan to have specific dates with withdrawal, regardless of conditions on the ground.
lose	And General Petraeus says we have had great success, but it's very fragile. And we can't do what Senator  wants to do.
lose	That is the central issue of our time. And I think Americans will judge very seriously as to whether that's the right path or the wrong path and who should be the next president of the United States.
lose	 I've been involved, as I mentioned to you before, in virtually every major national security challenge we've faced in the last 20-some years. There are some advantages to experience, and knowledge, and judgment.
lose	And I -- and I honestly don't believe that Senator  has the knowledge or experience and has made the wrong judgments in a number of areas, including his initial reaction to Russian invasion -- aggression in Georgia, to his -- you know, we've seen this stubbornness before in this administration to cling to a belief that somehow the surge has not succeeded and failing to acknowledge that he was wrong about the surge is -- shows to me that we -- that -- that we need more flexibility in a president of the United States than that.
lose	As far as our other issues that he brought up are concerned, I know the veterans. I know them well. And I know that they know that I'll take care of them. And I've been proud of their support and their recognition of my service to the veterans.
lose	And I love them. And I'll take care of them. And they know that I'll take care of them. And that's going to be my job.
lose	But, also, I have the ability, and the knowledge, and the background to make the right judgments, to keep this country safe and secure.
lose	Reform, prosperity, and peace, these are major challenges to the United States of America. I don't think I need any on-the-job training. I'm ready to go at it right now.
lose	 Jim, when I came home from prison, I saw our veterans being very badly treated, and it made me sad. And I embarked on an effort to resolve the POW-MIA issue, which we did in a bipartisan fashion, and then I worked on normalization of relations between our two countries so that our veterans could come all the way home.
lose	I guarantee you, as president of the United States, I know how to heal the wounds of war, I know how to deal with our adversaries, and I know how to deal with our friends.
win	 Well, Alan, thank you very much for the question. I want to first, obviously, thank Belmont University, Tom, thank you, and to all of you who are participating tonight and those of you who sent e-mail questions in.
win	I think everybody knows now we are in the worst financial crisis since the Great Depression. And a lot of you I think are worried about your jobs, your pensions, your retirement accounts, your ability to send your child or your grandchild to college.
win	And I believe this is a final verdict on the failed economic policies of the last eight years, strongly promoted by President Bush and supported by Senator , that essentially said that we should strip away regulations, consumer protections, let the market run wild, and prosperity would rain down on all of us.
win	It hasn't worked out that way. And so now we've got to take some decisive action.
win	 Now, step one was a rescue package that was passed last week. We've got to make sure that works properly. And that means strong oversight, making sure that investors, taxpayers are getting their money back and treated as investors.
win	It means that we are cracking down on CEOs and making sure that they're not getting bonuses or golden parachutes as a consequence of this package. And, in fact, we just found out that AIG, a company that got a bailout, just a week after they got help went on a $400,000 junket.
win	And I'll tell you what, the Treasury should demand that money back and those executives should be fired. But that's only step one. The middle-class need a rescue package. And that means tax cuts for the middle-class.
win	It means help for homeowners so that they can stay in their homes. It means that we are helping state and local governments set up road projects and bridge projects that keep people in their jobs.
win	And then long-term we've got to fix our health care system, we've got to fix our energy system that is putting such an enormous burden on families. You need somebody working for you and you've got to have somebody in Washington who is thinking about the middle class and not just those who can afford to hire lobbyists.
win	 Well, Warren would be a pretty good choice -- Warren Buffett, and I'm pleased to have his support. But there are other folks out there. The key is making sure that the next treasury secretary understands that it's not enough just to help those at the top.
win	Prosperity is not just going to trickle down. We've got to help the middle class.
win	 And we've -- you know, Senator  and I have some fundamental disagreements on the economy, starting with Senator 's statement earlier that he thought the fundamentals of the economy were sound.
win	Part of the problem here is that for many of you, wages and incomes have flat-lined. For many of you, it is getting harder and harder to save, harder and harder to retire.
win	And that's why, for example, on tax policy, what I want to do is provide a middle class tax cut to 95 percent of working Americans, those who are working two jobs, people who are not spending enough time with their kids, because they are struggling to make ends meet.
win	Senator  is right that we've got to stabilize housing prices. But underlying that is loss of jobs and loss of income. That's something that the next treasury secretary is going to have to work on.
win	 Well, Oliver, first, let me tell you what's in the rescue package for you. Right now, the credit markets are frozen up and what that means, as a practical matter, is that small businesses and some large businesses just can't get loans.
win	If they can't get a loan, that means that they can't make payroll. If they can't make payroll, then they may end up having to shut their doors and lay people off.
win	And if you imagine just one company trying to deal with that, now imagine a million companies all across the country.
win	So it could end up having an adverse effect on everybody, and that's why we had to take action. But we shouldn't have been there in the first place.
win	Now, I've got to correct a little bit of Senator 's history, not surprisingly. Let's, first of all, understand that the biggest problem in this whole process was the deregulation of the financial system. Senator , as recently as March, bragged about the fact that he is a deregulator. On the other hand, two years ago, I said that we've got a sub-prime lending crisis that has to be dealt with.
win	I wrote to Secretary Paulson, I wrote to Federal Reserve Chairman Bernanke, and told them this is something we have to deal with, and nobody did anything about it.
win	A year ago, I went to Wall Street and said we've got to reregulate, and nothing happened.
win	 And Senator  during that period said that we should keep on deregulating because that's how the free enterprise system works.
win	Now, with respect to Fannie Mae, what Senator  didn't mention is the fact that this bill that he talked about wasn't his own bill. He jumped on it a year after it had been introduced and it never got passed.
win	And I never promoted Fannie Mae. In fact, Senator 's campaign chairman's firm was a lobbyist on behalf of Fannie Mae, not me.
win	So -- but, look, you're not interested in hearing politicians pointing fingers. What you're interested in is trying to figure out, how is this going to impact you?
win	This is not the end of the process; this is the beginning of the process. And that's why it's going to be so important for us to work with homeowners to make sure that they can stay in their homes.
win	The secretary already has the power to do that in the rescue package, but it hasn't been exercised yet. And the next president has to make sure that the next Treasury secretary is thinking about how to strengthen you as a home buyer, you as a homeowner, and not simply think about bailing out banks on Wall Street.
win	 No, I am confident about the American economy. But we are going to have to have some leadership from Washington that not only sets out much better regulations for the financial system.
win	The problem is we still have a archaic, 20th-century regulatory system for 21st-century financial markets. We're going to have to coordinate with other countries to make sure that whatever actions we take work.
win	But most importantly, we're going to have to help ordinary families be able to stay in their homes, make sure that they can pay their bills, deal with critical issues like health care and energy, and we're going to have to change the culture in Washington so that lobbyists and special interests aren't driving the process and your voices aren't being drowned out.
win	 Well, look, I understand your frustration and your cynicism, because while you've been carrying out your responsibilities -- most of the people here, you've got a family budget. If less money is coming in, you end up making cuts. Maybe you don't go out to dinner as much. Maybe you put off buying a new car.
win	That's not what happens in Washington. And you're right. There is a lot of blame to go around.
win	But I think it's important just to remember a little bit of history. When George Bush came into office, we had surpluses. And now we have half-a-trillion-dollar deficit annually.
win	When George Bush came into office, our debt -- national debt was around $5 trillion. It's now over $10 trillion. We've almost doubled it. And so while it's true that nobody's completely innocent here, we have had over the last eight years the biggest increases in deficit spending and national debt in our history. And Senator  voted for four out of five of those George Bush budgets.
win	So here's what I would do. I'm going to spend some money on the key issues that we've got to work on.
win	 You know, you may have seen your health care premiums go up. We've got to reform health care to help you and your budget.
win	We are going to have to deal with energy because we can't keep on borrowing from the Chinese and sending money to Saudi Arabia. We are mortgaging our children's future. We've got to have a different energy plan.
win	We've got to invest in college affordability. So we're going to have to make some investments, but we've also got to make spending cuts. And what I've proposed, you'll hear Senator  say, well, he's proposing a whole bunch of new spending, but actually I'm cutting more than I'm spending so that it will be a net spending cut.
win	The key is whether or not we've got priorities that are working for you as opposed to those who have been dictating the policy in Washington lately, and that's mostly lobbyists and special interests. We've got to put an end to that.
win	 We're going to have to prioritize, just like a family has to prioritize. Now, I've listed the things that I think have to be at the top of the list.
win	Energy we have to deal with today, because you're paying $3.80 here in Nashville for gasoline, and it could go up. And it's a strain on your family budget, but it's also bad for our national security, because countries like Russia and Venezuela and, you know, in some cases, countries like Iran, are benefiting from higher oil prices.
win	So we've got to deal with that right away. That's why I've called for an investment of $15 billion a year over 10 years. Our goal should be, in 10 year's time, we are free of dependence on Middle Eastern oil.
win	And we can do it. Now, when JFK said we're going to the Moon in 10 years, nobody was sure how to do it, but we understood that, if the American people make a decision to do something, it gets done. So that would be priority number one.
win	Health care is priority number two, because that broken health care system is bad not only for families, but it's making our businesses less competitive.
win	And, number three, we've got to deal with education so that our young people are competitive in a global economy.
win	But just one point I want to make, Tom. Senator  mentioned looking at our records. We do need to look at our records.
win	Senator  likes to talk about earmarks a lot. And that's important. I want to go line by line through every item in the federal budget and eliminate programs that don't work and make sure that those that do work, work better and cheaper.
win	 You know, a lot of you remember the tragedy of 9/11 and where you were on that day and, you know, how all of the country was ready to come together and make enormous changes to make us not only safer, but to make us a better country and a more unified country.
